,PlayerID,Player_Name_x,Age,Height,MaxRank,Hand,Country,win%,ace_count,aces_per_game,breakpoint_count,breakpoints_per_game,top_30_win%,top_100_win%,hard_win%,clay_win%,grass_win%,carpet_win%,Unnamed: 0,Player_Name_y,Height(cm),Matches Played,Overall_Win%_30matches,Top_100_Win%_30matches,Top_30_Win%_30matches,First_Serve%_30matches,First_Serve_Win%_30matches,BPSave%_30matches,BPConv%_30matches,Aces/Match_30matches,DF/Match_30matches,Future Top 30
0,103720,Lleyton Hewitt,20.7529089665,180.0,1.0,R,AUS,0.7,605.0,0.925,605.0,0.9250764525993884,0.5491803278688525,0.6560747663551402,0.6919060052219321,0.648854961832061,0.775,0.75,103720,Lleyton Hewitt,180.0,30,0.7,0.6896551724137931,0.5,0.6141670807328141,0.7237594122258043,0.6421052631578947,0.45,3.633333333333333,2.1666666666666665,True
1,103017,Nicolas Kiefer,22.5352498289,183.0,4.0,R,GER,0.57,355.0,0.937,355.0,0.9366754617414248,0.445859872611465,0.5316455696202531,0.6157205240174672,0.4567901234567901,0.5757575757575758,0.5555555555555556,103017,Nicolas Kiefer,183.0,30,0.6333333333333333,0.5833333333333334,0.5714285714285714,0.5125858460228305,0.7564376021517066,0.631336405529954,0.4210526315789473,6.333333333333333,4.8,True
2,103264,Mariano Puerta,26.9048596851,180.0,9.0,L,ARG,0.49,147.0,0.948,147.0,0.9483870967741935,0.25,0.4365079365079365,0.4,0.5596330275229358,0.0,0.125,103264,Mariano Puerta,180.0,30,0.3333333333333333,0.2592592592592592,0.0909090909090909,0.6556375598160054,0.6522127915880669,0.6330935251798561,0.4239130434782608,3.8666666666666663,2.1666666666666665,True
3,102845,Carlos Moya,22.546201232,190.0,1.0,R,ESP,0.64,444.0,0.957,444.0,0.9568965517241379,0.5,0.5972972972972973,0.56353591160221,0.7042801556420234,0.5,0.5833333333333334,102845,Carlos Moya,190.0,30,0.6333333333333333,0.5454545454545454,0.4545454545454545,0.5373644188564253,0.6838117929472557,0.6484641638225256,0.4052287581699346,4.266666666666667,3.6666666666666665,True
4,102563,Thomas Johansson,27.2142368241,180.0,7.0,R,SWE,0.54,328.0,0.909,328.0,0.9085872576177285,0.30833333333333335,0.4899328859060403,0.5505050505050505,0.36923076923076925,0.6666666666666666,0.6136363636363636,102563,Thomas Johansson,180.0,30,0.5333333333333333,0.4285714285714285,0.375,0.5090130563340277,0.7548882954035471,0.6255707762557078,0.410958904109589,7.666666666666667,3.2333333333333334,True
5,102856,Gustavo Kuerten,24.34770705,190.0,1.0,R,BRA,0.66,278.0,0.903,278.0,0.9025974025974026,0.49523809523809526,0.6196581196581197,0.5853658536585366,0.7297297297297297,0.6363636363636364,0.5769230769230769,102856,Gustavo Kuerten,190.0,30,0.7,0.7037037037037037,0.6923076923076923,0.547696430021484,0.7507254424555382,0.6040609137055838,0.4891774891774891,6.633333333333334,2.1666666666666665,True
6,102610,Albert Costa,27.0746064339,180.0,6.0,R,ESP,0.57,253.0,0.969,253.0,0.9693486590038314,0.5,0.5263157894736842,0.43037974683544306,0.6526946107784432,0.0,0.38461538461538464,102610,Albert Costa,180.0,30,0.6333333333333333,0.6153846153846154,0.6,0.6662969145301485,0.7095624167956871,0.6210526315789474,0.3830645161290322,4.666666666666667,2.2,True
7,102998,Jan Michael Gambill,24.0410677618,190.0,14.0,R,USA,0.49,226.0,0.966,226.0,0.9658119658119658,0.2823529411764706,0.4157303370786517,0.5576923076923077,0.2,0.5625,0.2727272727272727,102998,Jan Michael Gambill,190.0,30,0.5,0.4166666666666667,0.2,0.5638215386468483,0.7600151777239834,0.615,0.3924731182795699,9.9,2.933333333333333,True
8,103151,Mariano Zabaleta,22.1136208077,183.0,21.0,R,ARG,0.49,257.0,0.955,257.0,0.9553903345724907,0.49411764705882355,0.4675925925925926,0.41379310344827586,0.5517241379310345,0.0,0.25,103151,Mariano Zabaleta,183.0,30,0.5666666666666667,0.56,0.4166666666666667,0.5554725539875307,0.6910148697386763,0.5754716981132075,0.4148471615720524,4.2,3.6,True
9,102854,Sjeng Schalken,26.6338124572,193.0,11.0,R,NED,0.56,255.0,0.917,255.0,0.9172661870503597,0.2875,0.5186915887850467,0.5753424657534246,0.47619047619047616,0.65,0.5862068965517241,102854,Sjeng Schalken,193.0,30,0.5,0.625,0.25,0.6327947933301444,0.6963820176458948,0.6021897810218978,0.4586776859504132,3.933333333333333,3.4,True
10,103163,Tommy Haas,24.1095140315,188.0,2.0,R,GER,0.63,577.0,0.923,577.0,0.9232,0.4666666666666667,0.6061776061776062,0.6525198938992043,0.5914634146341463,0.5818181818181818,0.6206896551724138,103163,Tommy Haas,188.0,30,0.7333333333333333,0.65,0.5,0.5654458682072312,0.7720355755936056,0.6714285714285714,0.4008438818565401,8.866666666666667,4.666666666666667,True
11,103084,Guillermo Canas,27.5290896646,185.0,8.0,R,ARG,0.6,305.0,0.971,305.0,0.9713375796178344,0.4606741573033708,0.5387931034482759,0.5701754385964912,0.6242038216560509,0.6071428571428571,0.4666666666666667,103084,Guillermo Canas,185.0,30,0.3333333333333333,0.3333333333333333,0.3,0.5699887167487205,0.6925397368746791,0.5592592592592592,0.4075471698113208,3.7666666666666666,3.8,True
12,103498,Marat Safin,20.8350444901,193.0,1.0,R,RUS,0.64,453.0,0.908,453.0,0.9078156312625251,0.5480225988700564,0.6101694915254238,0.6245059288537549,0.6308724832214765,0.6111111111111112,0.7377049180327869,103498,Marat Safin,193.0,30,0.6,0.64,0.4545454545454545,0.4995516497645476,0.766788943964957,0.5714285714285714,0.3870967741935484,8.366666666666667,2.7666666666666666,True
13,102796,Magnus Norman,24.0739219713,188.0,2.0,R,SWE,0.55,167.0,0.933,167.0,0.9329608938547486,0.3269230769230769,0.5100671140939598,0.6063829787234043,0.4805194805194805,0.6,0.3333333333333333,102796,Magnus Norman,188.0,30,0.5666666666666667,0.5,0.5,0.5743934329747624,0.7166804005588093,0.6374501992031872,0.4249084249084249,4.7,2.7,True
14,102987,Andre Sa,25.3059548255,185.0,55.0,R,BRA,0.35,95.0,0.931,95.0,0.9313725490196079,0.045454545454545456,0.30303030303030304,0.4,0.25806451612903225,0.4,0.36363636363636365,102987,Andre Sa,185.0,30,0.2666666666666666,0.25,0.0,0.5930301905598712,0.6053196792603944,0.5688622754491018,0.4324324324324324,2.466666666666667,3.7,False
15,102548,Juan Antonio Marin,24.5722108145,175.0,56.0,R,CRC,0.4,99.0,0.925,99.0,0.9252336448598131,0.1875,0.3188405797101449,0.3181818181818182,0.43373493975903615,0.0,0.0,102548,Juan Antonio Marin,175.0,30,0.5,0.391304347826087,0.4,0.5641968839167197,0.6396487062140429,0.5719557195571956,0.4186046511627907,2.1,3.533333333333333,False
16,103252,Alberto Martin,23.0581793292,175.0,34.0,R,ESP,0.46,318.0,0.988,318.0,0.9875776397515528,0.28888888888888886,0.4115384615384615,0.38,0.5202020202020202,0.2631578947368421,0.2,103252,Alberto Martin,175.0,30,0.6,0.5454545454545454,0.2857142857142857,0.6729787629426717,0.6693619040334617,0.5977011494252874,0.4489795918367347,1.7333333333333334,2.6333333333333333,False
17,102776,Andrew Ilie,24.1122518823,180.0,38.0,R,AUS,0.42,121.0,0.968,121.0,0.968,0.1891891891891892,0.3516483516483517,0.3898305084745763,0.5098039215686274,0.2727272727272727,0.25,102776,Andrew Ilie,180.0,30,0.5333333333333333,0.5,0.25,0.557589249993571,0.6842834661965338,0.6531986531986532,0.3941908713692946,5.5,3.2666666666666666,False
18,103103,Dominik Hrbaty,26.7871321013,183.0,12.0,R,SVK,0.53,376.0,0.919,376.0,0.9193154034229829,0.36752136752136755,0.4676923076923077,0.5576036866359447,0.4883720930232558,0.3,0.5813953488372093,103103,Dominik Hrbaty,183.0,30,0.6666666666666666,0.6086956521739131,0.5,0.5540871568900688,0.7466002019132835,0.5842696629213483,0.4621212121212121,6.033333333333333,3.733333333333333,True
19,102644,Franco Squillari,25.0759753593,183.0,11.0,L,ARG,0.5,197.0,0.961,197.0,0.9609756097560975,0.33962264150943394,0.4394904458598726,0.3541666666666667,0.5753424657534246,0.0,0.16666666666666666,102644,Franco Squillari,183.0,30,0.5,0.4166666666666667,0.3,0.6145445939079851,0.6593611759247909,0.5681818181818182,0.4285714285714285,3.566666666666667,3.333333333333333,True
20,102950,Fernando Vicente,23.2635181383,180.0,29.0,R,ESP,0.41,222.0,0.987,222.0,0.9866666666666667,0.25,0.32947976878612717,0.3835616438356164,0.45185185185185184,0.2,0.14285714285714285,102950,Fernando Vicente,180.0,30,0.4,0.2727272727272727,0.2,0.6175183179235769,0.6513441109830984,0.5534351145038168,0.4346153846153846,2.066666666666667,3.2333333333333334,True
21,102456,Felix Mantilla,24.6078028747,180.0,15.0,R,ESP,0.54,215.0,0.986,215.0,0.9862385321100917,0.42424242424242425,0.5030674846625767,0.40350877192982454,0.610738255033557,0.3333333333333333,0.0,102456,Felix Mantilla,180.0,30,0.7,0.68,0.7,0.5631923995017085,0.7136257500622968,0.643979057591623,0.4458333333333333,3.8333333333333335,2.4,True
22,102701,Marcelo Rios,23.0444900753,175.0,2.0,L,CHI,0.6,158.0,0.908,158.0,0.9080459770114943,0.5087719298245614,0.5826771653543307,0.6395348837209303,0.6,0.0,0.25,102701,Marcelo Rios,175.0,30,0.7333333333333333,0.6923076923076923,0.6666666666666666,0.5749628910480936,0.6832925240037235,0.6106194690265486,0.4219858156028369,3.2666666666666666,3.333333333333333,True
23,102882,Mark Philippoussis,22.3874058864,196.0,9.0,R,AUS,0.6,203.0,0.919,203.0,0.918552036199095,0.41975308641975306,0.5580110497237569,0.5934959349593496,0.4411764705882353,0.7254901960784313,0.5384615384615384,102882,Mark Philippoussis,196.0,30,0.7,0.6666666666666666,0.6666666666666666,0.5796939584670988,0.8224279127871713,0.6748466257668712,0.3441295546558704,16.133333333333333,5.6,True
25,102839,Nicolas Lapentti,23.6769336071,188.0,6.0,R,ECU,0.54,324.0,0.898,324.0,0.8975069252077562,0.3644859813084112,0.5035460992907801,0.5259259259259259,0.5567567567567567,0.45,0.5238095238095238,102839,Nicolas Lapentti,188.0,30,0.7,0.75,0.6666666666666666,0.6286047438774619,0.7158786230776535,0.6793103448275862,0.3492537313432836,5.7,2.8666666666666667,True
26,102450,Tim Henman,27.8932238193,185.0,4.0,R,GBR,0.64,362.0,0.931,362.0,0.9305912596401028,0.4645669291338583,0.592948717948718,0.6386138613861386,0.5617977528089888,0.7419354838709677,0.6944444444444444,102450,Tim Henman,185.0,30,0.6333333333333333,0.6296296296296297,0.2857142857142857,0.5565638166120989,0.7635095258409108,0.6285714285714286,0.3934426229508196,7.366666666666666,4.5,True
27,102562,Jiri Novak,27.6030116359,190.0,6.0,R,CZE,0.57,310.0,0.939,310.0,0.9393939393939394,0.3300970873786408,0.5407407407407407,0.5986394557823129,0.5769230769230769,0.4782608695652174,0.4666666666666667,102562,Jiri Novak,190.0,30,0.5,0.4230769230769231,0.2222222222222222,0.6209206860009285,0.6767981256726986,0.6209677419354839,0.4435483870967742,4.166666666666667,3.2666666666666666,True
28,103096,Arnaud Clement,23.2908966461,173.0,10.0,R,FRA,0.49,402.0,0.946,402.0,0.9458823529411765,0.4027777777777778,0.45738636363636365,0.5170940170940171,0.43010752688172044,0.5185185185185185,0.4772727272727273,103096,Arnaud Clement,173.0,30,0.5,0.4230769230769231,0.5,0.5596749883505716,0.677238150633894,0.599250936329588,0.3818897637795275,4.766666666666667,3.033333333333333,True
29,102821,Cecil Mamiit,22.9048596851,173.0,76.0,R,PHI,0.38,91.0,0.827,91.0,0.8272727272727273,0.18181818181818182,0.23333333333333334,0.4024390243902439,0.375,0.2222222222222222,0.3333333333333333,102821,Cecil Mamiit,173.0,30,0.3666666666666666,0.2105263157894736,0.2,0.5583270314760156,0.6683178943021957,0.5594405594405595,0.3566176470588235,2.6666666666666665,3.1,False
30,102834,Paul Goldstein,29.8151950719,178.0,58.0,R,USA,0.41,126.0,1.0,126.0,1.0,0.13793103448275862,0.27586206896551724,0.4090909090909091,0.2857142857142857,0.5,0.5,102834,Paul Goldstein,178.0,30,0.4333333333333333,0.391304347826087,0.5,0.6596972399462607,0.6469376973906006,0.5946843853820598,0.4212328767123288,3.1333333333333333,2.833333333333333,False
31,102887,Ramon Delgado,22.4449007529,185.0,52.0,R,PAR,0.47,88.0,0.765,88.0,0.7652173913043478,0.05555555555555555,0.3064516129032258,0.4520547945205479,0.5714285714285714,0.16666666666666666,0.0,102887,Ramon Delgado,185.0,30,0.3666666666666666,0.3809523809523809,0.0,0.595539859607999,0.6890654746103555,0.5478260869565217,0.4124293785310734,6.8,2.2666666666666666,False
32,103166,Vladimir Voltchkov,23.0444900753,180.0,26.0,R,BLR,0.39,74.0,0.712,74.0,0.7115384615384616,0.2727272727272727,0.3625,0.43859649122807015,0.07142857142857142,0.42857142857142855,0.47368421052631576,103166,Vladimir Voltchkov,180.0,30,0.5333333333333333,0.5925925925925926,0.4444444444444444,0.5911919466649542,0.727036494591704,0.5853658536585366,0.3623188405797101,7.033333333333333,4.366666666666666,True
33,102905,Stefan Koubek,23.1923340178,175.0,20.0,L,AUT,0.48,307.0,0.898,307.0,0.8976608187134503,0.26732673267326734,0.4153846153846154,0.5031446540880503,0.4965034965034965,0.3125,0.375,102905,Stefan Koubek,175.0,30,0.5666666666666667,0.45,0.0,0.5916569310070747,0.6656634460134288,0.5909090909090909,0.4149377593360996,2.7666666666666666,2.333333333333333,True
34,103324,Arnaud Di Pasquale,21.1800136893,185.0,39.0,R,FRA,0.41,105.0,0.946,105.0,0.9459459459459459,0.29411764705882354,0.37777777777777777,0.37142857142857144,0.45714285714285713,0.3333333333333333,0.0,103324,Arnaud Di Pasquale,185.0,30,0.5,0.4583333333333333,0.4285714285714285,0.61327711724677,0.671655687588608,0.5827067669172933,0.4375,2.2666666666666666,4.0,False
35,103193,Peter Wessels,26.9678302533,196.0,77.0,R,NED,0.46,66.0,0.93,66.0,0.9295774647887324,0.2222222222222222,0.35714285714285715,0.4166666666666667,0.16666666666666666,0.6296296296296297,0.0,103193,Peter Wessels,196.0,30,0.4666666666666667,0.3125,0.2,0.6245299668995552,0.7517825652453947,0.5955056179775281,0.3723404255319149,10.066666666666666,4.0,False
36,102869,Galo Blanco,24.8843258042,173.0,45.0,R,ESP,0.42,151.0,1.0,151.0,1.0,0.28125,0.3644067796610169,0.2,0.48717948717948717,0.16666666666666666,0.0,102869,Galo Blanco,173.0,30,0.4,0.391304347826087,0.0,0.5287618600970032,0.7009503490365341,0.603448275862069,0.4207650273224044,5.433333333333334,3.966666666666667,False
37,102783,Rainer Schuettler,28.0027378508,180.0,5.0,R,GER,0.47,433.0,0.947,433.0,0.9474835886214442,0.3277310924369748,0.4069767441860465,0.5139442231075697,0.37398373983739835,0.5689655172413793,0.36,102783,Rainer Schuettler,180.0,30,0.4,0.3181818181818182,0.3333333333333333,0.5889030696861859,0.6355919850485857,0.576271186440678,0.4102564102564102,2.066666666666667,3.1,True
38,102770,John Van Lottum,23.0417522245,185.0,62.0,R,NED,0.35,79.0,0.963,79.0,0.9634146341463414,0.05263157894736842,0.2833333333333333,0.40425531914893614,0.3333333333333333,0.2222222222222222,0.0,102770,John Van Lottum,185.0,30,0.4666666666666667,0.3157894736842105,0.0,0.5188627622869063,0.6899717180925459,0.6016949152542372,0.4059405940594059,2.6,3.066666666666667,False
39,103182,Markus Hipfl,23.7782340862,178.0,68.0,R,AUT,0.49,101.0,0.91,101.0,0.9099099099099099,0.35,0.4342105263157895,0.36363636363636365,0.5421686746987951,0.16666666666666666,0.0,103182,Markus Hipfl,178.0,30,0.5,0.391304347826087,0.2,0.6521957417701194,0.6540658322088487,0.5141509433962265,0.4344262295081967,2.1,2.2333333333333334,False
40,103206,Sebastien Grosjean,24.4161533196,175.0,4.0,R,FRA,0.6,378.0,0.931,378.0,0.9310344827586207,0.3409090909090909,0.5585585585585585,0.5555555555555556,0.6052631578947368,0.6792452830188679,0.6585365853658537,103206,Sebastien Grosjean,175.0,30,0.6666666666666666,0.5833333333333334,0.6,0.596798605356398,0.7144497788862185,0.6129032258064516,0.3795379537953795,3.8333333333333335,1.5,True
41,102765,Nicolas Escude,24.2299794661,185.0,17.0,R,FRA,0.6,178.0,0.932,178.0,0.9319371727748691,0.5128205128205128,0.554140127388535,0.6304347826086957,0.4117647058823529,0.7037037037037037,0.6052631578947368,102765,Nicolas Escude,185.0,30,0.6,0.56,0.4615384615384615,0.5757790687516265,0.7037905144078688,0.6027397260273972,0.4420600858369098,6.1,2.5,True
42,103819,Roger Federer,22.4859685147,185.0,1.0,R,SUI,0.81,1068.0,0.954,1068.0,0.9544235924932976,0.7359855334538878,0.7971602434077079,0.8214285714285714,0.7682926829268293,0.8741721854304636,0.68,103819,Roger Federer,185.0,30,0.5333333333333333,0.5384615384615384,0.375,0.585765664067797,0.7208010990817867,0.6534653465346535,0.4143646408839779,6.233333333333333,3.533333333333333,True
44,103387,Paradorn Srichaphan,23.909650924,185.0,9.0,R,THA,0.54,274.0,0.893,274.0,0.8925081433224755,0.2976190476190476,0.4411764705882353,0.5781990521327014,0.25,0.55,0.6875,103387,Paradorn Srichaphan,185.0,30,0.3333333333333333,0.2608695652173913,0.1818181818181818,0.5571656120665839,0.6968780871292467,0.5643153526970954,0.3686868686868687,5.8,4.166666666666667,True
45,103602,Fernando Gonzalez,26.5215605749,183.0,5.0,R,CHI,0.66,411.0,0.936,411.0,0.9362186788154897,0.4657534246575342,0.60932944606414,0.625615763546798,0.7091836734693877,0.6,0.5333333333333333,103602,Fernando Gonzalez,183.0,30,0.5333333333333333,0.25,0.3333333333333333,0.5894023035435988,0.6881570074888645,0.6096491228070176,0.4072398190045249,5.7,7.066666666666666,True
46,103454,Nicolas Massu,24.9472963723,183.0,10.0,R,CHI,0.5,310.0,0.866,310.0,0.8659217877094972,0.2441860465116279,0.4150197628458498,0.38461538461538464,0.5767441860465117,0.35714285714285715,0.4166666666666667,103454,Nicolas Massu,183.0,30,0.5,0.3888888888888889,0.1666666666666666,0.5556326064802015,0.7186600149231498,0.5714285714285714,0.4576271186440678,4.633333333333334,2.6666666666666665,True
47,103714,Andreas Vinciguerra,20.2299794661,180.0,34.0,L,SWE,0.48,143.0,0.911,143.0,0.910828025477707,0.3409090909090909,0.4224137931034483,0.5066666666666667,0.4838709677419355,0.2857142857142857,0.46153846153846156,103714,Andreas Vinciguerra,180.0,30,0.6666666666666666,0.6666666666666666,0.6,0.5905529793973184,0.7193080370767738,0.6288659793814433,0.4525862068965517,3.333333333333333,2.533333333333333,False
48,103709,Kristian Pless,20.9664613279,188.0,65.0,R,DEN,0.41,99.0,0.884,99.0,0.8839285714285714,0.14814814814814814,0.28378378378378377,0.4307692307692308,0.375,0.2727272727272727,0.5,103709,Kristian Pless,188.0,30,0.4333333333333333,0.3636363636363636,0.2857142857142857,0.5995765244141675,0.7023757409859066,0.6275510204081632,0.3862433862433862,4.8,3.433333333333333,False
49,103598,Xavier Malisse,22.1026694045,185.0,19.0,R,BEL,0.52,399.0,0.961,399.0,0.9614457831325302,0.3923076923076923,0.49056603773584906,0.5146443514644351,0.45454545454545453,0.6290322580645161,0.5769230769230769,103598,Xavier Malisse,185.0,30,0.5,0.4583333333333333,0.1428571428571428,0.5599407843128599,0.6834295605600061,0.5550847457627118,0.4318181818181818,5.533333333333333,2.7,True
50,103292,Gaston Gaudio,26.3764544832,175.0,5.0,R,ARG,0.6,342.0,0.947,342.0,0.9473684210526315,0.42857142857142855,0.5614617940199336,0.42857142857142855,0.6796875,0.25,0.4,103292,Gaston Gaudio,175.0,30,0.5,0.391304347826087,0.25,0.6103461097758189,0.648561990753023,0.5871212121212122,0.4444444444444444,2.433333333333333,3.6,True
51,103507,Juan Carlos Ferrero,23.5893223819,183.0,1.0,R,ESP,0.65,515.0,0.948,515.0,0.9484346224677717,0.5051546391752577,0.6133909287257019,0.5859030837004405,0.7272727272727273,0.5625,0.5,103507,Juan Carlos Ferrero,183.0,30,0.6,0.5416666666666666,0.375,0.6189968277496761,0.6672606546960118,0.6050420168067226,0.4087301587301587,2.1666666666666665,3.633333333333333,True
52,103632,Luis Horna,24.0164271047,180.0,35.0,R,PER,0.5,182.0,0.839,182.0,0.8387096774193549,0.3617021276595745,0.40764331210191085,0.47058823529411764,0.5428571428571428,0.0,0.25,103632,Luis Horna,180.0,30,0.3666666666666666,0.4090909090909091,0.3333333333333333,0.6909438010974248,0.6690729296392206,0.5613207547169812,0.4019138755980861,2.966666666666667,2.9,False
53,103344,Ivan Ljubicic,27.4058863792,193.0,3.0,R,CRO,0.6,484.0,0.931,484.0,0.9307692307692308,0.46842105263157896,0.5731414868105515,0.6170212765957447,0.5522388059701493,0.4864864864864865,0.7014925373134329,103344,Ivan Ljubicic,193.0,30,0.4333333333333333,0.391304347826087,0.4545454545454545,0.5510856013525706,0.7561682730881821,0.6590909090909091,0.3222748815165877,10.533333333333331,3.3666666666666667,True
54,103285,Radek Stepanek,27.5017111567,185.0,11.0,R,CZE,0.57,519.0,0.956,519.0,0.9558011049723757,0.38974358974358975,0.5125858123569794,0.5704697986577181,0.5576923076923077,0.6181818181818182,0.6176470588235294,103285,Radek Stepanek,185.0,30,0.5666666666666667,0.4545454545454545,0.375,0.5996937922185597,0.7258122846028299,0.5978835978835979,0.4097560975609756,6.666666666666667,2.3666666666666667,True
55,103990,Tommy Robredo,24.3258042437,180.0,5.0,R,ESP,0.6,689.0,0.981,689.0,0.9814814814814815,0.357487922705314,0.553763440860215,0.5576923076923077,0.6707317073170732,0.5476190476190477,0.35,103990,Tommy Robredo,180.0,30,0.6333333333333333,0.6,0.375,0.6588513987451027,0.6839553390062793,0.6146788990825688,0.4545454545454545,2.2666666666666666,2.533333333333333,True
56,103082,Markus Hantschk,22.9650924025,188.0,72.0,R,GER,0.4,57.0,1.0,57.0,1.0,0.25,0.34375,0.38095238095238093,0.4375,0.25,0.0,103082,Markus Hantschk,188.0,30,0.4666666666666667,0.4375,0.4,0.5667120884107048,0.6702308323876486,0.6022304832713755,0.4008810572687225,4.533333333333333,2.466666666666667,False
57,103420,Michal Tabara,21.9301848049,175.0,48.0,R,CZE,0.44,66.0,0.971,66.0,0.9705882352941176,0.2857142857142857,0.38095238095238093,0.44,0.4857142857142857,0.0,0.3333333333333333,103420,Michal Tabara,175.0,30,0.6,0.4375,0.6666666666666666,0.5897634386324896,0.6697609700561844,0.593607305936073,0.4572649572649572,2.333333333333333,2.8666666666666667,False
